event_id,fecha,temporada,local,visita,goles_local,goles_visita,estado
401840868,2026-02-15 22:30:00,2026,Cruz Azul,Tigres UANL,2,1,post
401840867,2026-02-15 23:00:00,2026,Santos,Mazatlán FC,1,2,post
401840869,2026-02-21 01:00:00,2026,Tigres UANL,Pachuca,1,2,post
401840870,2026-02-21 03:06:00,2026,Puebla,América,0,4,post
401840871,2026-02-21 23:00:00,2026,Atlas,Atlético de San Luis,3,2,post
401840872,2026-02-22 01:00:00,2026,León,Santos,2,1,post
401840873,2026-02-22 01:00:00,2026,Necaxa,Toluca,0,3,post
401840874,2026-02-22 03:05:00,2026,Cruz Azul,Guadalajara,2,1,post
401840877,2026-02-22 05:10:00,2026,Tijuana,Mazatlán FC,1,1,post
401840875,2026-02-22 23:00:00,2026,Pumas UNAM,Monterrey,2,0,post
401840878,2026-02-28 01:00:00,2026,Mazatlán FC,Pachuca,1,0,post
401840879,2026-02-28 01:00:00,2026,Querétaro,Santos,2,2,post
401840881,2026-02-28 03:00:00,2026,FC Juarez,Atlas,3,1,post
401840880,2026-02-28 03:06:00,2026,Tijuana,Pumas UNAM,1,1,post
401840883,2026-02-28 23:00:00,2026,Toluca,Guadalajara,2,0,post
401840882,2026-02-28 23:00:00,2026,Atlético de San Luis,Puebla,0,1,post
401840885,2026-03-01 01:05:00,2026,Monterrey,Cruz Azul,0,2,post
401840884,2026-03-01 01:06:00,2026,León,Necaxa,2,1,post
401840886,2026-03-01 03:10:00,2026,América,Tigres UANL,1,4,post
401840887,2026-03-04 01:00:00,2026,Pachuca,Necaxa,2,1,post
401840888,2026-03-04 01:00:00,2026,Santos,Cruz Azul,1,2,post
401840890,2026-03-04 03:00:00,2026,Atlético de San Luis,Mazatlán FC,4,1,post
401840889,2026-03-04 03:10:00,2026,Pumas UNAM,Toluca,2,3,post
401840891,2026-03-05 01:00:00,2026,Monterrey,Querétaro,4,0,post
401840892,2026-03-05 01:00:00,2026,Puebla,Tigres UANL,3,1,post
401840894,2026-03-05 03:00:00,2026,América,FC Juarez,1,2,post
401840893,2026-03-05 03:00:00,2026,Atlas,Tijuana,2,1,post
401840895,2026-03-07 01:00:00,2026,Mazatlán FC,León,4,2,post
401840896,2026-03-07 03:00:00,2026,Necaxa,Pumas UNAM,0,1,post
401840901,2026-03-07 23:00:00,2026,Querétaro,América,1,2,post
401840897,2026-03-07 23:00:00,2026,Cruz Azul,Atlético de San Luis,3,0,post
401840899,2026-03-08 01:05:00,2026,Atlas,Guadalajara,1,2,post
401840898,2026-03-08 01:06:00,2026,Pachuca,Puebla,2,1,post
401840900,2026-03-08 03:00:00,2026,Tigres UANL,Monterrey,1,0,post
401840902,2026-03-08 23:00:00,2026,Toluca,FC Juarez,3,1,post
401840903,2026-03-09 03:06:00,2026,Tijuana,Santos,1,2,post
401840905,2026-03-14 01:00:00,2026,Puebla,Necaxa,0,0,post
401840906,2026-03-14 03:00:00,2026,FC Juarez,Monterrey,2,2,post
401840908,2026-03-14 23:00:00,2026,Atlético de San Luis,Pachuca,1,1,post
401840907,2026-03-14 23:07:00,2026,Guadalajara,Santos,3,0,post
401840909,2026-03-15 01:00:00,2026,León,Tijuana,0,3,post
401840910,2026-03-15 01:00:00,2026,Toluca,Atlas,1,1,post
401840911,2026-03-15 03:10:00,2026,Pumas UNAM,Cruz Azul,2,2,post
401840904,2026-03-15 23:00:00,2026,Tigres UANL,Querétaro,0,0,post
401840912,2026-03-16 01:00:00,2026,América,Mazatlán FC,2,0,post
401840913,2026-03-19 02:07:00,2026,Guadalajara,León,5,0,post
401840914,2026-03-21 01:00:00,2026,Necaxa,Tijuana,3,0,post
401840915,2026-03-21 03:06:00,2026,Mazatlán FC,Cruz Azul,1,1,post
401840916,2026-03-21 23:00:00,2026,Atlas,Querétaro,0,0,post
401840918,2026-03-22 01:00:00,2026,Atlético de San Luis,León,1,2,post
401840919,2026-03-22 01:05:00,2026,Monterrey,Guadalajara,2,3,post
401840920,2026-03-22 03:10:00,2026,Pumas UNAM,América,1,0,post
401840917,2026-03-22 23:00:00,2026,Pachuca,Toluca,1,1,post
401840921,2026-03-22 23:00:00,2026,Santos,Puebla,2,1,post
401840922,2026-03-23 01:06:00,2026,FC Juarez,Tigres UANL,2,1,post
401840923,2026-04-04 01:00:00,2026,Puebla,FC Juarez,1,1,post
401840924,2026-04-04 03:00:00,2026,Necaxa,Mazatlán FC,2,1,post
401840925,2026-04-04 03:06:00,2026,Tijuana,Tigres UANL,1,0,post
401840926,2026-04-04 23:00:00,2026,Monterrey,Atlético de San Luis,1,2,post
401840930,2026-04-04 23:00:00,2026,Querétaro,Toluca,1,0,post
401840928,2026-04-05 01:00:00,2026,León,Atlas,2,0,post
401840927,2026-04-05 01:05:00,2026,Cruz Azul,Pachuca,1,2,post
401840929,2026-04-05 03:10:00,2026,Santos,América,1,1,post
401840931,2026-04-06 02:07:00,2026,Guadalajara,Pumas UNAM,2,2,post
401840876,2026-04-08 00:00:00,2026,Querétaro,FC Juarez,1,1,post
401840932,2026-04-11 01:00:00,2026,Puebla,León,0,1,post
401840933,2026-04-11 03:06:00,2026,FC Juarez,Tijuana,1,2,post
401840934,2026-04-11 23:00:00,2026,Querétaro,Necaxa,3,1,post
401840935,2026-04-11 23:00:00,2026,Tigres UANL,Guadalajara,4,1,post
401840937,2026-04-12 01:00:00,2026,Atlas,Monterrey,0,0,post
401840936,2026-04-12 01:00:00,2026,Pachuca,Santos,4,2,post
401840938,2026-04-12 03:05:00,2026,América,Cruz Azul,1,1,post
401840939,2026-04-12 18:00:00,2026,Pumas UNAM,Mazatlán FC,3,1,post
401840940,2026-04-13 01:00:00,2026,Toluca,Atlético de San Luis,1,1,post
401840942,2026-04-18 01:00:00,2026,Atlético de San Luis,Pumas UNAM,0,2,post
401840941,2026-04-18 01:00:00,2026,Mazatlán FC,Querétaro,1,1,post
401840944,2026-04-18 23:00:00,2026,Cruz Azul,Tijuana,1,1,post
401840943,2026-04-18 23:00:00,2026,Necaxa,Tigres UANL,1,1,post
401840946,2026-04-19 01:05:00,2026,Monterrey,Pachuca,1,3,post
401840945,2026-04-19 01:07:00,2026,Guadalajara,Puebla,5,0,post
401840947,2026-04-19 03:06:00,2026,León,FC Juarez,3,1,post
401840948,2026-04-19 03:10:00,2026,América,Toluca,2,1,post
401840949,2026-04-19 23:00:00,2026,Santos,Atlas,0,1,post
401840950,2026-04-22 01:00:00,2026,Pumas UNAM,FC Juarez,4,2,post
401840951,2026-04-22 01:00:00,2026,Querétaro,Cruz Azul,1,1,post
401840952,2026-04-22 03:05:00,2026,Monterrey,Puebla,2,1,post
401840953,2026-04-22 03:06:00,2026,León,América,2,3,post
401840954,2026-04-23 01:00:00,2026,Atlas,Tigres UANL,0,0,post
401840955,2026-04-23 01:00:00,2026,Atlético de San Luis,Santos,2,0,post
401840956,2026-04-23 01:00:00,2026,Mazatlán FC,Toluca,4,3,post
401840957,2026-04-23 03:06:00,2026,Tijuana,Pachuca,3,1,post
401840958,2026-04-23 03:10:00,2026,Necaxa,Guadalajara,0,0,post
401840959,2026-04-25 03:00:00,2026,Puebla,Querétaro,1,2,post
401840961,2026-04-25 23:00:00,2026,Tigres UANL,Mazatlán FC,5,1,post
401840960,2026-04-25 23:00:00,2026,Pachuca,Pumas UNAM,0,2,post
401840962,2026-04-26 01:05:00,2026,Toluca,León,4,1,post
401840963,2026-04-26 01:07:00,2026,Guadalajara,Tijuana,0,0,post
401840964,2026-04-26 03:00:00,2026,FC Juarez,Atlético de San Luis,2,1,post
401840965,2026-04-26 03:10:00,2026,América,Atlas,0,1,post
401840966,2026-04-26 23:00:00,2026,Santos,Monterrey,3,0,post
401840967,2026-04-27 01:05:00,2026,Cruz Azul,Necaxa,4,1,post
401870486,2026-05-03 01:00:00,2026,Tigres UANL,Guadalajara,3,1,post
401870484,2026-05-03 03:15:00,2026,Atlas,Cruz Azul,2,3,post
401870485,2026-05-03 23:00:00,2026,América,Pumas UNAM,3,3,post
401870614,2026-05-04 01:15:00,2026,Toluca,Pachuca,0,1,post
401870507,2026-05-10 01:07:00,2026,Guadalajara,Tigres UANL,2,0,post
401870509,2026-05-10 03:15:00,2026,Cruz Azul,Atlas,1,0,post
401870615,2026-05-10 23:00:00,2026,Pachuca,Toluca,2,0,post
401870508,2026-05-11 01:15:00,2026,Pumas UNAM,América,3,3,post
401872570,2026-05-14 02:00:00,2026,Cruz Azul,Guadalajara,2,2,post
401872572,2026-05-15 01:00:00,2026,Pachuca,Pumas UNAM,1,0,post
401872571,2026-05-17 01:07:00,2026,Guadalajara,Cruz Azul,1,2,post
401872573,2026-05-18 01:00:00,2026,Pumas UNAM,Pachuca,1,0,post
401873245,2026-05-22 02:00:00,2026,Cruz Azul,Pumas UNAM,0,0,post
401873246,2026-05-25 01:00:00,2026,Pumas UNAM,Cruz Azul,1,2,post
401877045,2026-07-17 01:00:00,2026,Necaxa,Atlante,2,1,post
401877044,2026-07-17 03:10:00,2026,Tijuana,Tigres UANL,3,1,post
401877043,2026-07-18 01:00:00,2026,Atlético de San Luis,Cruz Azul,2,3,post
401877042,2026-07-18 01:00:00,2026,León,Atlas,2,3,post
401877041,2026-07-18 03:00:00,2026,FC Juarez,Puebla,0,1,post
